Final FIPS,Facility ID,State,County Name
20057,170175,KS,FORD
20091,170176,KS,JOHNSON
20091,170182,KS,JOHNSON
20173,170183,KS,SEDGWICK
20091,170185,KS,JOHNSON
20173,170186,KS,SEDGWICK
20169,170187,KS,SALINE
20091,170188,KS,JOHNSON
20161,170190,KS,RILEY
20009,170191,KS,BARTON
20091,170194,KS,JOHNSON
20173,170196,KS,SEDGWICK
20015,170197,KS,BUTLER
20155,170198,KS,RENO
20091,170199,KS,JOHNSON
20173,170200,KS,SEDGWICK
20021,170203,KS,CHEROKEE
20173,170204,KS,SEDGWICK
20135,171300,KS,NESS
20009,171301,KS,BARTON
20101,171303,KS,LANE
20025,171304,KS,CLARK
20203,171306,KS,WICHITA
20153,171307,KS,RAWLINS
20021,171308,KS,CHEROKEE
20089,171309,KS,JEWELL
20023,171310,KS,CHEYENNE
20163,171311,KS,ROOKS
20033,171312,KS,COMANCHE
20093,171313,KS,KEARNY
20087,171314,KS,JEFFERSON
20131,171315,KS,NEMAHA
20003,171316,KS,ANDERSON
20047,171317,KS,EDWARDS
20019,171318,KS,CHAUTAUQUA
20085,171319,KS,JACKSON
20119,171321,KS,MEADE
20075,171322,KS,HAMILTON
20185,171323,KS,STAFFORD
20081,171324,KS,HASKELL
20065,171325,KS,GRAHAM
20109,171326,KS,LOGAN
20053,171327,KS,ELLSWORTH
20143,171328,KS,OTTAWA
20191,171329,KS,SUMNER
20159,171330,KS,RICE
20007,171331,KS,BARBER
20097,171332,KS,KIOWA
20009,171333,KS,BARTON
20007,171334,KS,BARBER
20189,171335,KS,STEVENS
20135,171336,KS,NESS
20149,171337,KS,POTTAWATOMIE
20131,171338,KS,NEMAHA
20073,171339,KS,GREENWOOD
20041,171340,KS,DICKINSON
20013,171341,KS,BROWN
20165,171342,KS,RUSH
20187,171343,KS,STANTON
20205,171344,KS,WILSON
20145,171345,KS,PAWNEE
20077,171346,KS,HARPER
20179,171347,KS,SHERIDAN
20137,171348,KS,NORTON
20029,171349,KS,CLOUD
20167,171350,KS,RUSSELL
20201,171351,KS,WASHINGTON
20039,171352,KS,DECATUR
20147,171353,KS,PHILLIPS
20149,171354,KS,POTTAWATOMIE
20195,171355,KS,TREGO
20115,171356,KS,MARION
20115,171357,KS,MARION
20113,171358,KS,MCPHERSON
20071,171359,KS,GREELEY
20105,171360,KS,LINCOLN
20157,171361,KS,REPUBLIC
20193,171362,KS,THOMAS
20117,171363,KS,MARSHALL
20141,171364,KS,OSBORNE
20201,171365,KS,WASHINGTON
20063,171367,KS,GOVE
20057,171368,KS,FORD
20083,171369,KS,HODGEMAN
20181,171370,KS,SHERMAN
20027,171371,KS,CLAY
20171,171372,KS,SCOTT
20001,171373,KS,ALLEN
20205,171374,KS,WILSON
20123,171375,KS,MITCHELL
20037,171376,KS,CRAWFORD
20183,171377,KS,SMITH
20095,171378,KS,KINGMAN
20127,171379,KS,MORRIS
20133,171380,KS,NEOSHO
20041,171381,KS,DICKINSON
20005,171382,KS,ATCHISON
20035,171383,KS,COWLEY
20111,171384,KS,LYON
20031,171385,KS,COFFEY
20091,173300,KS,JOHNSON
20145,174006,KS,PAWNEE
20079,174016,KS,HARVEY
20091,174020,KS,JOHNSON
20121,174022,KS,MIAMI
20173,174023,KS,SEDGWICK
20091,174024,KS,JOHNSON
21037,180001,KY,CAMPBELL
21133,180002,KY,LETCHER
21177,180004,KY,MUHLENBERG
21071,180005,KY,FLOYD
21019,180009,KY,BOYD
21067,180010,KY,FAYETTE
21125,180011,KY,LAUREL
21093,180012,KY,HARDIN
21227,180013,KY,WARREN
21211,180016,KY,SHELBY
21009,180017,KY,BARREN
21205,180018,KY,ROWAN
21161,180019,KY,MASON
21013,180020,KY,BELL
21155,180024,KY,MARION
21179,180025,KY,NELSON
21035,180027,KY,CALLOWAY
21193,180029,KY,PERRY
21117,180035,KY,KENTON
21019,180036,KY,BOYD
21059,180038,KY,DAVIESS
21047,18003F,KY,CHRISTIAN
21111,180040,KY,JEFFERSON
21051,180043,KY,CLAY
21195,180044,KY,PIKE
21015,180045,KY,BOONE
21017,180046,KY,BOURBON
21021,180048,KY,BOYLE
21151,180049,KY,MADISON
21095,180050,KY,HARLAN
21047,180051,KY,CHRISTIAN
21101,180056,KY,HENDERSON
21173,180064,KY,MONTGOMERY
21141,180066,KY,LOGAN
21067,180067,KY,FAYETTE
21195,180069,KY,PIKE
21085,180070,KY,GRAYSON
21115,180078,KY,JOHNSON
21097,180079,KY,HARRISON
21235,180080,KY,WHITLEY
21217,180087,KY,TAYLOR
21111,180088,KY,JEFFERSON
21049,180092,KY,CLARK
21107,180093,KY,HOPKINS
21055,180095,KY,CRITTENDEN
21209,180101,KY,SCOTT
21145,180102,KY,MC CRACKEN
21067,180103,KY,FAYETTE
21145,180104,KY,MC CRACKEN
21171,180105,KY,MONROE
21053,180106,KY,CLINTON
21203,180115,KY,ROCKCASTLE
21083,180116,KY,GRAVES
21227,180124,KY,WARREN
21073,180127,KY,FRANKLIN
21127,180128,KY,LAWRENCE
21111,180130,KY,JEFFERSON
21199,180132,KY,PULASKI
21185,180138,KY,OLDHAM
21025,180139,KY,BREATHITT
21111,180141,KY,JEFFERSON
21067,180143,KY,FAYETTE
21001,180149,KY,ADAIR
21013,180154,KY,BELL
21065,181301,KY,ESTILL
21167,181302,KY,MERCER
21221,181304,KY,TRIGG
21071,181305,KY,FLOYD
21225,181306,KY,UNION
21175,181307,KY,MORGAN
21239,181308,KY,WOODFORD
21045,181309,KY,CASEY
21041,181310,KY,CARROLL
21081,181311,KY,GRANT
21099,181314,KY,HART
21137,181315,KY,LINCOLN
21131,181316,KY,LESLIE
21057,181317,KY,CUMBERLAND
21213,181318,KY,SIMPSON
21027,181319,KY,BRECKINRIDGE
21139,181320,KY,LIVINGSTON
21231,181321,KY,WAYNE
21033,181322,KY,CALDWELL
21183,181323,KY,OHIO
21003,181324,KY,ALLEN
21087,181325,KY,GREEN
21157,181327,KY,MARSHALL
21121,181328,KY,KNOX
21151,181329,KY,MADISON
21207,181330,KY,RUSSELL
21071,181331,KY,FLOYD
21069,181332,KY,FLEMING
21047,184002,KY,CHRISTIAN
21067,184004,KY,FAYETTE
21117,184006,KY,KENTON
21111,184007,KY,JEFFERSON
21111,184008,KY,JEFFERSON
21067,184009,KY,FAYETTE
21093,184012,KY,HARDIN
21047,184014,KY,CHRISTIAN
21111,184015,KY,JEFFERSON
21227,184017,KY,WARREN
22055,190002,LA,LAFAYETTE
22057,190004,LA,LAFOURCHE
22071,190005,LA,ORLEANS
22055,190006,LA,LAFAYETTE
22069,190007,LA,NATCHITOCHES
22109,190008,LA,TERREBONNE
22073,190011,LA,OUACHITA
22019,190013,LA,CALCASIEU
22101,190014,LA,ST. MARY
22105,190015,LA,TANGIPAHOA
22097,190017,LA,ST. LANDRY
22079,190019,LA,RAPIDES
22033,190020,LA,E. BATON ROUGE
22039,190025,LA,EVANGELINE
22079,190026,LA,RAPIDES
22019,190027,LA,CALCASIEU
22113,190034,LA,VERMILION
22051,190036,LA,JEFFERSON
22051,190039,LA,JEFFERSON
22103,190040,LA,ST. TAMMANY
22017,190041,LA,CADDO
22001,190044,LA,ACADIA
22103,190045,LA,ST. TAMMANY
22071,190046,LA,ORLEANS
22011,190050,LA,BEAUREGARD
22053,190053,LA,JEFFRSON DAVIS
22045,190054,LA,IBERIA
22019,190060,LA,CALCASIEU
22033,190064,LA,E. BATON ROUGE
22033,190065,LA,E. BATON ROUGE
22089,190079,LA,ST. CHARLES
22123,190081,LA,WEST CARROLL
22061,190086,LA,LINCOLN
22119,190088,LA,WEBSTER
22127,190090,LA,WINN
22017,190098,LA,CADDO
22009,190099,LA,AVOYELLES
22055,190102,LA,LAFAYETTE
22003,190106,LA,ALLEN
22017,190111,LA,CADDO
22027,190114,LA,CLAIBORNE
22067,190116,LA,MOREHOUSE
22031,190118,LA,DE SOTO
22073,190125,LA,OUACHITA
22033,190128,LA,E. BATON ROUGE
22003,190133,LA,ALLEN
22041,190140,LA,FRANKLIN
22119,190144,LA,WEBSTER
22059,190145,LA,LASALLE
22051,190146,LA,JEFFERSON
22083,190151,LA,RICHLAND
22073,190160,LA,OUACHITA
22115,190164,LA,VERNON
22039,190167,LA,EVANGELINE
22071,190176,LA,ORLEANS
22109,190183,LA,TERREBONNE
22021,190184,LA,CALDWELL
22021,190190,LA,CALDWELL
22019,190201,LA,CALCASIEU
22033,190202,LA,E. BATON ROUGE
22103,190204,LA,ST. TAMMANY
22035,190208,LA,EAST CARROLL
22085,190218,LA,SABINE
22109,190241,LA,TERREBONNE
22073,190245,LA,OUACHITA
22033,190251,LA,E. BATON ROUGE
22055,190255,LA,LAFAYETTE
22103,190256,LA,ST. TAMMANY
22055,190259,LA,LAFAYETTE
22033,190266,LA,E. BATON ROUGE
22103,190267,LA,ST. TAMMANY
22103,190270,LA,ST. TAMMANY
22051,190274,LA,JEFFERSON
22017,190278,LA,CADDO
22079,190298,LA,RAPIDES
22071,190300,LA,ORLEANS
22051,190302,LA,JEFFERSON
22105,190303,LA,TANGIPAHOA
22023,190307,LA,CAMERON
22087,190308,LA,ST. BERNARD
22117,190312,LA,WASHINGTON
22071,190313,LA,ORLEANS
22105,190314,LA,TANGIPAHOA
22019,190315,LA,CALCASIEU
22033,190316,LA,E. BATON ROUGE
22017,190317,LA,CADDO
22097,190318,LA,ST. LANDRY
22115,19050F,LA,VERNON
22091,191300,LA,ST. HELENA
22111,191301,LA,UNION
22099,191302,LA,ST. MARTIN
22007,191303,LA,ASSUMPTION
22017,191304,LA,CADDO
22093,191305,LA,ST. JAMES
22125,191306,LA,WEST FELICIANA
22019,191307,LA,CALCASIEU
22005,191308,LA,ASCENSION
22105,191309,LA,TANGIPAHOA
22101,191310,LA,ST. MARY
22009,191311,LA,AVOYELLES
22081,191312,LA,RED RIVER
22117,191313,LA,WASHINGTON
22065,191314,LA,MADISON
22059,191315,LA,LASALLE
22077,191316,LA,POINTE COUPEE
22049,191317,LA,JACKSON
22029,191318,LA,CONCORDIA
22001,191319,LA,ACADIA
22013,191320,LA,BIENVILLE
22105,191321,LA,TANGIPAHOA
22113,191322,LA,VERMILION
22083,191323,LA,RICHLAND
22057,191324,LA,LAFOURCHE
22057,191325,LA,LAFOURCHE
22111,191326,LA,UNION
22071,193300,LA,ORLEANS
22017,193301,LA,CADDO
22103,194007,LA,ST. TAMMANY
22037,194008,LA,EAST FELICIANA
22017,194020,LA,CADDO
22079,194022,LA,RAPIDES
22079,194025,LA,RAPIDES
22051,194031,LA,JEFFERSON
22055,194044,LA,LAFAYETTE
22071,194056,LA,ORLEANS
22103,194069,LA,ST. TAMMANY
22055,194073,LA,LAFAYETTE
22061,194074,LA,LINCOLN
22015,194079,LA,BOSSIER
22103,194080,LA,ST. TAMMANY
22011,194081,LA,BEAUREGARD
22053,194082,LA,JEFFRSON DAVIS
22067,194083,LA,MOREHOUSE
22071,194084,LA,ORLEANS
22055,194085,LA,LAFAYETTE
22033,194086,LA,E. BATON ROUGE
22073,194087,LA,OUACHITA
22005,194088,LA,ASCENSION
22099,194089,LA,ST. MARTIN
22019,194090,LA,CALCASIEU
22105,194091,LA,TANGIPAHOA
22017,194094,LA,CADDO
22097,194095,LA,ST. LANDRY
22079,194096,LA,RAPIDES
22051,194098,LA,JEFFERSON
22071,194100,LA,ORLEANS
22093,194102,LA,ST. JAMES
22033,194103,LA,E. BATON ROUGE
22033,194105,LA,E. BATON ROUGE
22079,194106,LA,RAPIDES
22033,194107,LA,E. BATON ROUGE
22109,194109,LA,TERREBONNE
22009,194112,LA,AVOYELLES
22051,194113,LA,JEFFERSON
22095,194114,LA,ST. JOHN BAPTIST
22033,194115,LA,E. BATON ROUGE
22017,194116,LA,CADDO
23019,200001,ME,PENOBSCOT
23005,200008,ME,CUMBERLAND
23005,200009,ME,CUMBERLAND
23003,200018,ME,AROOSTOOK
23031,200019,ME,YORK
23031,200020,ME,YORK
23005,200021,ME,CUMBERLAND
23001,200024,ME,ANDROSCOGGIN
23003,200031,ME,AROOSTOOK
23019,200033,ME,PENOBSCOT
23001,200034,ME,ANDROSCOGGIN
23007,200037,ME,FRANKLIN
23011,200039,ME,KENNEBEC
23011,200041,ME,KENNEBEC
23009,200050,ME,HANCOCK
23003,200052,ME,AROOSTOOK
23013,200063,ME,KNOX
23009,201300,ME,HANCOCK
23021,201301,ME,PISCATAQUIS
23015,201302,ME,LINCOLN
23019,201303,ME,PENOBSCOT
23009,201304,ME,HANCOCK
23029,201305,ME,WASHINGTON
23017,201306,ME,OXFORD
23019,201307,ME,PENOBSCOT
23003,201308,ME,AROOSTOOK
23021,201309,ME,PISCATAQUIS
23005,201310,ME,CUMBERLAND
23029,201311,ME,WASHINGTON
23027,201312,ME,WALDO
23025,201313,ME,SOMERSET
23025,201314,ME,SOMERSET
23017,201315,ME,OXFORD
23019,204004,ME,PENOBSCOT
23005,204005,ME,CUMBERLAND
23019,204006,ME,PENOBSCOT
23011,204008,ME,KENNEBEC
24043,210001,MD,WASHINGTON
24510,210002,MD,BALTIMORE CITY
24033,210003,MD,PRINCE GEORGES
24031,210004,MD,MONTGOMERY
24021,210005,MD,FREDERICK
24025,210006,MD,HARFORD
24510,210008,MD,BALTIMORE CITY
24510,210009,MD,BALTIMORE CITY
24510,210011,MD,BALTIMORE CITY
24510,210012,MD,BALTIMORE CITY
24510,210013,MD,BALTIMORE CITY
24005,210015,MD,BALTIMORE
24031,210016,MD,MONTGOMERY
24023,210017,MD,GARRETT
24031,210018,MD,MONTGOMERY
24045,210019,MD,WICOMICO
24031,210022,MD,MONTGOMERY
24003,210023,MD,ANNE ARUNDEL
24510,210024,MD,BALTIMORE CITY
24001,210027,MD,ALLEGANY
24037,210028,MD,ST. MARYS
24510,210029,MD,BALTIMORE CITY
24029,210030,MD,KENT
24015,210032,MD,CECIL
24013,210033,MD,CARROLL
24510,210034,MD,BALTIMORE CITY
24017,210035,MD,CHARLES
24041,210037,MD,TALBOT
24510,210038,MD,BALTIMORE CITY
24009,210039,MD,CALVERT
24005,210040,MD,BALTIMORE
24003,210043,MD,ANNE ARUNDEL
24005,210044,MD,BALTIMORE
24027,210048,MD,HOWARD
24025,210049,MD,HARFORD
24033,210051,MD,PRINCE GEORGES
24033,210055,MD,PRINCE GEORGES
24510,210056,MD,BALTIMORE CITY
24031,210057,MD,MONTGOMERY
24005,210058,MD,BALTIMORE
24033,210060,MD,PRINCE GEORGES
24047,210061,MD,WORCESTER
24033,210062,MD,PRINCE GEORGES
24005,210063,MD,BALTIMORE
24510,210064,MD,BALTIMORE CITY
24031,210065,MD,MONTGOMERY
24031,21007F,MD,MONTGOMERY
24510,213300,MD,BALTIMORE CITY
24510,213301,MD,BALTIMORE CITY
24005,214000,MD,BALTIMORE
24019,214002,MD,DORCHESTER
24043,214003,MD,WASHINGTON
24013,214004,MD,CARROLL
24001,214012,MD,ALLEGANY
24005,214018,MD,BALTIMORE
24003,214020,MD,ANNE ARUNDEL
25027,220001,MA,WORCESTER
25017,220002,MA,MIDDLESEX
25005,220008,MA,BRISTOL
25009,220010,MA,ESSEX
25017,220011,MA,MIDDLESEX
25001,220012,MA,BARNSTABLE
25015,220015,MA,HAMPSHIRE
25011,220016,MA,FRANKLIN
25025,220017,MA,SUFFOLK
25027,220019,MA,WORCESTER
25005,220020,MA,BRISTOL
25013,220024,MA,HAMPDEN
25009,220029,MA,ESSEX
25013,220030,MA,HAMPDEN
25025,220031,MA,SUFFOLK
25009,220033,MA,ESSEX
25009,220035,MA,ESSEX
25025,220036,MA,SUFFOLK
25003,220046,MA,BERKSHIRE
25017,220049,MA,MIDDLESEX
25023,220052,MA,PLYMOUTH
25023,220060,MA,PLYMOUTH
25027,220062,MA,WORCESTER
25017,220063,MA,MIDDLESEX
25013,220065,MA,HAMPDEN
25013,220066,MA,HAMPDEN
25017,220070,MA,MIDDLESEX
25025,220071,MA,SUFFOLK
25005,220073,MA,BRISTOL
25005,220074,MA,BRISTOL
25025,220075,MA,SUFFOLK
25013,220077,MA,HAMPDEN
25009,220080,MA,ESSEX
25021,220083,MA,NORFOLK
25017,220084,MA,MIDDLESEX
25025,220086,MA,SUFFOLK
25025,220088,MA,SUFFOLK
25027,220090,MA,WORCESTER
25027,220095,MA,WORCESTER
25017,220098,MA,MIDDLESEX
25021,220100,MA,NORFOLK
25017,220101,MA,MIDDLESEX
25017,220105,MA,MIDDLESEX
25021,220108,MA,NORFOLK
25025,220110,MA,SUFFOLK
25023,220111,MA,PLYMOUTH
25025,220116,MA,SUFFOLK
25025,220119,MA,SUFFOLK
25021,220126,MA,NORFOLK
25001,220135,MA,BARNSTABLE
25027,220163,MA,WORCESTER
25017,220171,MA,MIDDLESEX
25017,220175,MA,MIDDLESEX
25027,220176,MA,WORCESTER
25019,220177,MA,NANTUCKET
25007,221300,MA,DUKES
25003,221302,MA,BERKSHIRE
25027,221303,MA,WORCESTER
25025,223300,MA,SUFFOLK
25025,223302,MA,SUFFOLK
25013,223303,MA,HAMPDEN
25025,223304,MA,SUFFOLK
25005,224001,MA,BRISTOL
25017,224007,MA,MIDDLESEX
25025,224013,MA,SUFFOLK
25021,224018,MA,NORFOLK
25005,224021,MA,BRISTOL
25017,224022,MA,MIDDLESEX
25021,224023,MA,NORFOLK
25005,224028,MA,BRISTOL
25001,224031,MA,BARNSTABLE
25027,224032,MA,WORCESTER
25021,224038,MA,NORFOLK
25009,224039,MA,ESSEX
25025,224040,MA,SUFFOLK
25005,224041,MA,BRISTOL
25027,224043,MA,WORCESTER
25027,224044,MA,WORCESTER
25027,224045,MA,WORCESTER
26163,230002,MI,WAYNE
26139,230003,MI,OTTAWA
26091,230005,MI,LENAWEE
26125,230013,MI,OAKLAND
26149,230015,MI,ST. JOSEPH
26077,230017,MI,KALAMAZOO
26125,230019,MI,OAKLAND
26163,230020,MI,WAYNE
26021,230021,MI,BERRIEN
26023,230022,MI,BRANCH
26163,230024,MI,WAYNE
26125,230029,MI,OAKLAND
26057,230030,MI,GRATIOT
26147,230031,MI,ST. CLAIR
26117,230035,MI,MONTCALM
26007,230036,MI,ALPENA
26059,230037,MI,HILLSDALE
26081,230038,MI,KENT
26017,230041,MI,BAY
26161,230046,MI,WASHTENAW
26099,230047,MI,MACOMB
26163,230053,MI,WAYNE
26103,230054,MI,MARQUETTE
26043,230055,MI,DICKINSON
26039,230058,MI,CRAWFORD
26081,230059,MI,KENT
26121,230066,MI,MUSKEGON
26093,230069,MI,LIVINGSTON
26145,230070,MI,SAGINAW
26125,230071,MI,OAKLAND
26139,230072,MI,OTTAWA
26025,230075,MI,CALHOUN
26145,230077,MI,SAGINAW
26021,230078,MI,BERRIEN
26073,230080,MI,ISABELLA
26165,230081,MI,WEXFORD
26159,230085,MI,VAN BUREN
26163,230089,MI,WAYNE
26075,230092,MI,JACKSON
26107,230093,MI,MECOSTA
26129,230095,MI,OGEMAW
26149,230096,MI,ST. JOSEPH
26055,230097,MI,GRAND TRAVERSE
26115,230099,MI,MONROE
26069,230100,MI,IOSCO
26163,230104,MI,WAYNE
26047,230105,MI,EMMET
26061,230108,MI,HOUGHTON
26105,230110,MI,MASON
26077,230117,MI,KALAMAZOO
26155,230121,MI,SHIAWASSEE
26125,230130,MI,OAKLAND
26049,230132,MI,GENESEE
26137,230133,MI,OTSEGO
26049,230141,MI,GENESEE
26163,230142,MI,WAYNE
26161,230144,MI,WASHTENAW
26163,230146,MI,WAYNE
26125,230151,MI,OAKLAND
26161,230156,MI,WASHTENAW
26163,230165,MI,WAYNE
26065,230167,MI,INGHAM
26139,230174,MI,OTTAWA
26163,230176,MI,WAYNE
26035,230180,MI,CLARE
26087,230193,MI,LAPEER
26099,230195,MI,MACOMB
26049,230197,MI,GENESEE
26125,230207,MI,OAKLAND
26117,230208,MI,MONTCALM
26147,230216,MI,ST. CLAIR
26025,230217,MI,CALHOUN
26111,230222,MI,MIDLAND
26099,230227,MI,MACOMB
26065,230230,MI,INGHAM
26081,230236,MI,KENT
26033,230239,MI,CHIPPEWA
26147,230241,MI,ST. CLAIR
26163,230244,MI,WAYNE
26125,230254,MI,OAKLAND
26161,230259,MI,WASHTENAW
26099,230264,MI,MACOMB
26125,230269,MI,OAKLAND
26163,230270,MI,WAYNE
26163,230273,MI,WAYNE
26145,230275,MI,SAGINAW
26125,230277,MI,OAKLAND
26093,230279,MI,LIVINGSTON
26163,230297,MI,WAYNE
26125,230301,MI,OAKLAND
26125,230302,MI,OAKLAND
26101,230303,MI,MANISTEE
26019,231300,MI,BENZIE
26079,231301,MI,KALKASKA
26153,231303,MI,SCHOOLCRAFT
26095,231304,MI,LUCE
26011,231305,MI,ARENAC
26097,231306,MI,MACKINAC
26013,231307,MI,BARAGA
26003,231308,MI,ALGER
26131,231309,MI,ONTONAGON
26063,231310,MI,HURON
26151,231311,MI,SANILAC
26117,231312,MI,MONTCALM
26063,231313,MI,HURON
26151,231314,MI,SANILAC
26027,231315,MI,CASS
26157,231316,MI,TUSCOLA
26117,231317,MI,MONTCALM
26071,231318,MI,IRON
26061,231319,MI,HOUGHTON
26127,231320,MI,OCEANA
26103,231321,MI,MARQUETTE
26029,231322,MI,CHARLEVOIX
26133,231323,MI,OSCEOLA
26045,231324,MI,EATON
26051,231325,MI,GLADWIN
26037,231326,MI,CLINTON
26045,231327,MI,EATON
26005,231328,MI,ALLEGAN
26157,231329,MI,TUSCOLA
26151,231330,MI,SANILAC
26067,231331,MI,IONIA
26159,231332,MI,VAN BUREN
26053,231333,MI,GOGEBIC
26041,231337,MI,DELTA
26123,231338,MI,NEWAYGO
26015,231339,MI,BARRY
26063,231340,MI,HURON
26163,233300,MI,WAYNE
26081,234006,MI,KENT
26125,234011,MI,OAKLAND
26099,234021,MI,MACOMB
26125,234023,MI,OAKLAND
26157,234025,MI,TUSCOLA
26077,234026,MI,KALAMAZOO
26081,234030,MI,KENT
26163,234035,MI,WAYNE
26163,234038,MI,WAYNE
26163,234040,MI,WAYNE
26161,234041,MI,WASHTENAW
26099,234042,MI,MACOMB
26037,234043,MI,CLINTON
27053,240001,MN,HENNEPIN
27137,240002,MN,ST. LOUIS
27053,240004,MN,HENNEPIN
27109,240006,MN,OLMSTED
27109,240010,MN,OLMSTED
27131,240014,MN,RICE
27049,240018,MN,GOODHUE
27137,240019,MN,ST. LOUIS
27059,240020,MN,ISANTI
27105,240022,MN,NOBLES
27041,240030,MN,DOUGLAS
27145,240036,MN,STEARNS
27123,240038,MN,RAMSEY
27137,240040,MN,ST. LOUIS
27047,240043,MN,FREEBORN
27169,240044,MN,WINONA
27137,240047,MN,ST. LOUIS
27025,240050,MN,CHISAGO
27111,240052,MN,OTTER TAIL
27053,240053,MN,HENNEPIN
27019,240056,MN,CARVER
27053,240057,MN,HENNEPIN
27037,240059,MN,DAKOTA
27123,240063,MN,RAMSEY
27061,240064,MN,ITASCA
27163,240066,MN,WASHINGTON
27147,240069,MN,STEELE
27131,240071,MN,RICE
27035,240075,MN,CROW WING
27171,240076,MN,WRIGHT
27053,240078,MN,HENNEPIN
27053,240080,MN,HENNEPIN
27137,240084,MN,ST. LOUIS
27067,240088,MN,KANDIYOHI
27013,240093,MN,BLUE EARTH
27007,240100,MN,BELTRAMI
27005,240101,MN,BECKER
27139,240104,MN,SCOTT
27123,240106,MN,RAMSEY
27003,240115,MN,ANOKA
27095,240141,MN,MILLE LACS
27091,240166,MN,MARTIN
27085,240187,MN,MC LEOD
27007,240206,MN,BELTRAMI
27037,240207,MN,DAKOTA
27123,240210,MN,RAMSEY
27163,240213,MN,WASHINGTON
27053,240214,MN,HENNEPIN
27087,241300,MN,MAHNOMEN
27077,241301,MN,LAKE OF  WOODS
27033,241302,MN,COTTONWOOD
27083,241303,MN,LYON
27155,241304,MN,TRAVERSE
27001,241305,MN,AITKIN
27129,241306,MN,RENVILLE
27075,241308,MN,LAKE
27115,241309,MN,PINE
27143,241311,MN,SIBLEY
27137,241312,MN,ST. LOUIS
27107,241313,MN,NORMAN
27073,241314,MN,LAC QUI PARLE
27063,241315,MN,JACKSON
27061,241316,MN,ITASCA
27031,241317,MN,COOK
27137,241318,MN,ST. LOUIS
27101,241319,MN,MURRAY
27119,241320,MN,POLK
27011,241321,MN,BIG STONE
27071,241322,MN,KOOCHICHING
27165,241323,MN,WATONWAN
27023,241325,MN,CHIPPEWA
27153,241326,MN,TODD
27015,241327,MN,BROWN
27029,241328,MN,CLEARWATER
27153,241329,MN,TODD
27145,241330,MN,STEARNS
27033,241332,MN,COTTONWOOD
27165,241333,MN,WATONWAN
27103,241334,MN,NICOLLET
27157,241335,MN,WABASHA
27069,241336,MN,KITTSON
27089,241337,MN,MARSHALL
27157,241338,MN,WABASHA
27081,241339,MN,LINCOLN
27137,241340,MN,ST. LOUIS
27151,241341,MN,SWIFT
27011,241342,MN,BIG STONE
27173,241343,MN,YELLOW MEDCINE
27135,241344,MN,ROSEAU
27161,241345,MN,WASECA
27049,241346,MN,GOODHUE
27173,241347,MN,YELLOW MEDCINE
27081,241348,MN,LINCOLN
27145,241349,MN,STEARNS
27017,241350,MN,CARLTON
27127,241351,MN,REDWOOD
27035,241353,MN,CROW WING
27159,241354,MN,WADENA
27085,241355,MN,MC LEOD
27095,241356,MN,MILLE LACS
27119,241357,MN,POLK
27021,241358,MN,CASS
27083,241359,MN,LYON
27061,241360,MN,ITASCA
27139,241361,MN,SCOTT
27171,241362,MN,WRIGHT
27149,241363,MN,STEVENS
27017,241364,MN,CARLTON
27151,241365,MN,SWIFT
27093,241366,MN,MEEKER
27065,241367,MN,KANABEC
27145,241368,MN,STEARNS
27043,241369,MN,FARIBAULT
27097,241370,MN,MORRISON
27133,241371,MN,ROCK
27073,241372,MN,LAC QUI PARLE
27111,241373,MN,OTTER TAIL
27117,241374,MN,PIPESTONE
27079,241375,MN,LE SUEUR
27121,241376,MN,POPE
27167,241377,MN,WILKIN
27015,241378,MN,BROWN
27051,241379,MN,GRANT
27057,241380,MN,HUBBARD
27113,241381,MN,PENNINGTON
27123,243300,MN,RAMSEY
27053,243302,MN,HENNEPIN
27003,244002,MN,ANOKA
27067,244005,MN,KANDIYOHI
27171,244011,MN,WRIGHT
27041,244012,MN,DOUGLAS
27111,244013,MN,OTTER TAIL
27007,244014,MN,BELTRAMI
27035,244015,MN,CROW WING
27109,244017,MN,OLMSTED
27113,244018,MN,PENNINGTON
28049,250001,MS,HINDS
28141,250002,MS,TISHOMINGO
28081,250004,MS,LEE
28145,250006,MS,UNION
28047,250007,MS,HARRISON
28003,250009,MS,ALCORN
28093,250012,MS,MARSHALL
28017,250017,MS,CHICKASAW
28061,250018,MS,JASPER
28047,250019,MS,HARRISON
28155,250020,MS,WEBSTER
28095,250025,MS,MONROE
28159,250027,MS,WINSTON
28149,250031,MS,WARREN
28071,250034,MS,LAFAYETTE
28039,250036,MS,GEORGE
28089,250038,MS,MADISON
28059,250040,MS,JACKSON
28027,250042,MS,COAHOMA
28099,250043,MS,NESHOBA
28117,250044,MS,PRENTISS
28049,250048,MS,HINDS
28113,250049,MS,PIKE
28105,250050,MS,OKTIBBEHA
28085,250057,MS,LINCOLN
28067,250058,MS,JONES
28063,250060,MS,JEFFERSON
28161,250061,MS,YALOBUSHA
28025,250067,MS,CLAY
28075,250069,MS,LAUDERDALE
28049,250072,MS,HINDS
28153,250077,MS,WAYNE
28035,250078,MS,FORREST
28075,250081,MS,LAUDERDALE
28151,250082,MS,WASHINGTON
28001,250084,MS,ADAMS
28091,250085,MS,MARION
28011,250093,MS,BOLIVAR
28073,250094,MS,LAMAR
28133,250095,MS,SUNFLOWER
28121,250096,MS,RANKIN
28113,250097,MS,PIKE
28083,250099,MS,LEFLORE
28087,250100,MS,LOWNDES
28049,250102,MS,HINDS
